,Predicted,True
0,-0.10895794415154046,1.0057281641540892
1,-0.17299151258244577,-0.6884600352104066
2,-0.08908752150207569,1.263656396833392
3,-0.05368218134902422,-2.287115865782867
4,-0.007688887335157208,0.9006996563905304
5,0.14611534521262523,1.0770613646775047
6,0.1438720987565475,0.7735130734985876
7,-0.15060639387841693,0.8531671836582315
8,-0.026724802097266367,-0.2685887254395152
9,0.13878425407524364,0.07776604897207294
10,-0.051110178213380014,-0.7809163322319198
11,0.0772628770660468,0.35621028888202516
12,0.046640942895235606,0.18213850745765847
13,-0.15048843106668477,-1.4997431768180545
14,-0.18949851954984648,1.07994876308637
15,-0.0996262522149646,0.0016295071547644288
16,0.24320080026085317,0.843595554768556
17,0.13303187878467423,-1.7452478301274958
18,0.16225897136692266,-1.8657397378371532
19,0.046067057693578946,-0.7343809317327783
20,0.38591125472914967,1.2311962732638881
21,-0.010163316653021563,1.951826706806537
22,-0.1507183649903193,-1.3924296743528624
23,0.2773176833918346,-0.48541171580356024
24,0.457778823635066,-0.03956601551540195
25,-0.24153278433448508,0.30953777243598807
26,0.07453290688619704,0.3876115940913864
27,0.13391463091397696,0.2572964818037093
28,0.12121856099756954,-0.735365989061299
29,-0.3606962795025449,-1.6035910703518452
30,0.01344445929061795,-0.3319733971666044
31,0.06824467852158533,1.3419111998435542
32,-0.04864874088441352,0.3487718051037514
